Permno is a number identifying each unique firm,,,,,,,
"ret is the return during the indicated monthi in percent units (i.e., 2.50 means 2.50%)",,,,,,,
lmktcap is the market capitalization of the firm as of the start of the month ,,,,,,,
,,,,,,,
permno,ret,month,month_txt,year_txt,Date,year,lmktcap
10107,1.15789473,6,06,1996,199606,1996,70700000
10107,-1.87304895,7,07,1996,199607,1996,71700000
10107,3.92364785,8,08,1996,199608,1996,70400000
10107,7.6530613,9,09,1996,199609,1996,73100000
10107,4.07582931,10,10,1996,199610,1996,78700000
10107,14.2987251,11,11,1996,199611,1996,81900000
10107,5.33864535,12,12,1996,199612,1996,93700000
10107,23.4493196,1,01,1997,199701,1997,99000000
10107,-4.41176482,2,02,1997,199702,1997,122000000
10107,-5.96153848,3,03,1997,199703,1997,117000000
10107,32.5153381,4,04,1997,199704,1997,109000000
10107,2.05761325,5,05,1997,199705,1997,145000000
10107,1.91532262,6,06,1997,199706,1997,148000000
10107,11.9683482,7,07,1997,199707,1997,152000000
10107,-6.58127218,8,08,1997,199708,1997,170000000
10107,0.094562647,9,09,1997,199709,1997,159000000
10107,-1.74775627,10,10,1997,199710,1997,160000000
10107,8.84615406,11,11,1997,199711,1997,157000000
10107,-8.65724385,12,12,1997,199712,1997,171000000
10107,15.4255316,1,01,1998,199801,1998,156000000
10107,13.6154175,2,02,1998,199802,1998,180000000
10107,5.60471974,3,03,1998,199803,1998,205000000
10107,0.698324014,4,04,1998,199804,1998,221000000
10107,-5.89459091,5,05,1998,199805,1998,222000000
10107,27.781871,6,06,1998,199806,1998,209000000
10107,1.44175319,7,07,1998,199807,1998,269000000
10107,-12.7345085,8,08,1998,199808,1998,273000000
10107,14.7231266,9,09,1998,199809,1998,238000000
10107,-3.80465649,10,10,1998,199810,1998,274000000
10107,15.230225,11,11,1998,199811,1998,264000000
10107,13.678278,12,12,1998,199812,1998,304000000
10107,26.1829644,1,01,1999,199901,1999,343000000
10107,-14.2142862,2,02,1999,199902,1999,442000000
10107,19.4004998,3,03,1999,199903,1999,379000000
10107,-9.27475616,4,04,1999,199904,1999,452000000
10107,-0.76863952,5,05,1999,199905,1999,410000000
10107,11.7738187,6,06,1999,199906,1999,407000000
10107,-4.85100485,7,07,1999,199907,1999,464000000
10107,7.86598697,8,08,1999,199908,1999,441000000
10107,-2.16070227,9,09,1999,199909,1999,476000000
10107,2.20841952,10,10,1999,199910,1999,467000000
10107,-1.63740721,11,11,1999,199911,1999,478000000
10107,28.2306492,12,12,1999,199912,1999,470000000
10107,-16.1670238,1,01,2000,200001,2000,602000000
10107,-8.6845465,2,02,2000,200002,2000,505000000
10107,18.8811183,3,03,2000,200003,2000,461000000
10107,-34.3529403,4,04,2000,200004,2000,557000000
10107,-10.3046596,5,05,2000,200005,2000,367000000
10107,27.8721273,6,06,2000,200006,2000,329000000
10107,-12.7343744,7,07,2000,200007,2000,421000000
10107,0,8,08,2000,200008,2000,367000000
10107,-13.607879,9,09,2000,200009,2000,367000000
10107,14.1968906,10,10,2000,200010,2000,322000000
10107,-16.696915,11,11,2000,200011,2000,367000000
10107,-24.400872,12,12,2000,200012,2000,306000000
10107,40.7780975,1,01,2001,200101,2001,231000000
10107,-3.37768681,2,02,2001,200102,2001,326000000
10107,-7.30932206,3,03,2001,200103,2001,315000000
10107,23.885715,4,04,2001,200104,2001,292000000
10107,2.11070161,5,05,2001,200105,2001,365000000
10107,5.52182682,6,06,2001,200106,2001,372000000
10107,-9.32876393,7,07,2001,200107,2001,393000000
10107,-13.8087362,8,08,2001,200108,2001,356000000
10107,-10.3067502,9,09,2001,200109,2001,307000000
10107,13.640812,10,10,2001,200110,2001,276000000
10107,10.4213201,11,11,2001,200111,2001,313000000
10107,3.17707658,12,12,2001,200112,2001,346000000
10107,-3.83396372,1,01,2002,200201,2002,358000000
10107,-8.4288165,2,02,2002,200202,2002,345000000
10107,3.37675884,3,03,2002,200203,2002,316000000
10107,-13.3477077,4,04,2002,200204,2002,327000000
10107,-2.58323476,5,05,2002,200205,2002,283000000
10107,7.4445121,6,06,2002,200206,2002,276000000
10107,-12.2851938,7,07,2002,200207,2002,293000000
10107,2.29262672,8,08,2002,200208,2002,258000000
10107,-10.8801953,9,09,2002,200209,2002,264000000
10107,22.2450823,10,10,2002,200210,2002,234000000
10107,7.87357241,11,11,2002,200211,2002,286000000
10107,-10.367544,12,12,2002,200212,2002,308000000
10107,-8.20116401,1,01,2003,200301,2003,277000000
10107,0.210708892,2,02,2003,200302,2003,254000000
10107,2.15189159,3,03,2003,200303,2003,254000000
10107,5.5762101,4,04,2003,200304,2003,260000000
10107,-3.71674038,5,05,2003,200305,2003,274000000
10107,4.18528542,6,06,2003,200306,2003,264000000
10107,3.00312191,7,07,2003,200307,2003,275000000
10107,0.416511204,8,08,2003,200308,2003,283000000
10107,4.82654124,9,09,2003,200309,2003,287000000
10107,-5.3956829,10,10,2003,200310,2003,300000000
10107,-1.64498966,11,11,2003,200311,2003,283000000
10107,6.45663887,12,12,2003,200312,2003,278000000
10107,1.02301342,1,01,2004,200401,2004,295000000
10107,-4.05062921,2,02,2004,200402,2004,298000000
10107,-6.03090972,3,03,2004,200403,2004,286000000
10107,4.81347293,4,04,2004,200404,2004,269000000
10107,0.382703356,5,05,2004,200405,2004,282000000
10107,8.88295844,6,06,2004,200406,2004,283000000
10107,-0.245096977,7,07,2004,200407,2004,310000000
10107,-3.89610566,8,08,2004,200408,2004,309000000
10107,1.2820527,9,09,2004,200409,2004,297000000
10107,1.15732262,10,10,2004,200410,2004,300000000
10107,6.86449856,11,11,2004,200411,2004,304000000
10107,-0.335696223,12,12,2004,200412,2004,291000000
10107,-1.64670143,1,01,2005,200501,2005,291000000
10107,-3.9573852,2,02,2005,200502,2005,286000000
10107,-3.93481627,3,03,2005,200503,2005,274000000
10107,4.67521362,4,04,2005,200504,2005,261000000
10107,2.29249019,5,05,2005,200505,2005,273000000
10107,-3.72092687,6,06,2005,200506,2005,279000000
10107,3.09984088,7,07,2005,200507,2005,266000000
10107,7.223735,8,08,2005,200508,2005,274000000
10107,-6.0262952,9,09,2005,200509,2005,293000000
10107,-0.116590667,10,10,2005,200510,2005,274000000
10107,8.01556185,11,11,2005,200511,2005,274000000
10107,-5.52745908,12,12,2005,200512,2005,295000000
10107,7.64818341,1,01,2006,200601,2006,270000000
10107,-4.22734916,2,02,2006,200602,2006,291000000
10107,1.26534514,3,03,2006,200603,2006,278000000
10107,-11.2458639,4,04,2006,200604,2006,278000000
10107,-5.83850928,5,05,2006,200605,2006,246000000
10107,2.86975559,6,06,2006,200606,2006,231000000
10107,3.26180384,7,07,2006,200607,2006,234000000
10107,7.19036311,8,08,2006,200608,2006,242000000
10107,6.42023161,9,09,2006,200609,2006,256000000
10107,4.972573,10,10,2006,200610,2006,269000000
10107,2.61233561,11,11,2006,200611,2006,282000000
10107,1.70299727,12,12,2006,200612,2006,289000000
10107,3.34896185,1,01,2007,200701,2007,292000000
10107,-8.39274302,2,02,2007,200702,2007,302000000
10107,-1.06496001,3,03,2007,200703,2007,276000000
10107,7.42734,4,04,2007,200704,2007,267000000
10107,2.8393425,5,05,2007,200705,2007,286000000
10107,-3.97555046,6,06,2007,200706,2007,294000000
10107,-1.62877347,7,07,2007,200707,2007,276000000
10107,-0.551915262,8,08,2007,200708,2007,272000000
10107,2.54089646,9,09,2007,200709,2007,269000000
10107,24.9490917,10,10,2007,200710,2007,276000000
10107,-8.4216319,11,11,2007,200711,2007,344000000
10107,5.95238134,12,12,2007,200712,2007,314000000
10107,-8.42696652,1,01,2008,200801,2008,332000000
10107,-16.2272975,2,02,2008,200802,2008,303000000
10107,4.33861688,3,03,2008,200803,2008,253000000
10107,0.49330974,4,04,2008,200804,2008,264000000
10107,-0.315570692,5,05,2008,200805,2008,266000000
10107,-2.86016762,6,06,2008,200806,2008,264000000
10107,-6.50672838,7,07,2008,200807,2008,252000000
10107,6.53188825,8,08,2008,200808,2008,235000000
10107,-2.19860896,9,09,2008,200809,2008,249000000
10107,-16.3357079,10,10,2008,200810,2008,240000000
10107,-8.86699781,11,11,2008,200811,2008,199000000
10107,-3.85756083,12,12,2008,200812,2008,180000000
10107,-12.0370373,1,01,2009,200901,2009,173000000
10107,-4.79532592,2,02,2009,200902,2009,152000000
10107,13.7461379,3,03,2009,200903,2009,144000000
10107,10.2885097,4,04,2009,200904,2009,163000000
10107,3.75122987,5,05,2009,200905,2009,180000000
10107,13.7865067,6,06,2009,200906,2009,186000000
10107,-1.05174584,7,07,2009,200907,2009,212000000
10107,5.35713919,8,08,2009,200908,2009,210000000
10107,4.34076972,9,09,2009,200909,2009,220000000
10107,7.81493112,10,10,2009,200910,2009,229000000
10107,6.52722791,11,11,2009,200911,2009,246000000
10107,3.63821723,12,12,2009,200912,2009,261000000
10107,-7.5459294,1,01,2010,201001,2010,269000000
10107,2.20014118,2,02,2010,201002,2010,247000000
10107,2.15382036,3,03,2010,201003,2010,251000000
10107,4.25949432,4,04,2010,201004,2010,257000000
10107,-15.081057,5,05,2010,201005,2010,268000000
10107,-10.81395,6,06,2010,201006,2010,226000000
10107,12.168619,7,07,2010,201007,2010,199000000
10107,-8.58194232,8,08,2010,201008,2010,223000000
10107,4.36820649,9,09,2010,201009,2010,203000000
10107,8.88118073,10,10,2010,201010,2010,210000000
10107,-4.67842184,11,11,2010,201011,2010,228000000
10107,10.5018318,12,12,2010,201012,2010,216000000
10107,-0.662842952,1,01,2011,201101,2011,235000000
10107,-3.55275199,2,02,2011,201102,2011,233000000
10107,-4.47705239,3,03,2011,201103,2011,223000000
10107,2.08743867,4,04,2011,201104,2011,214000000
10107,-2.89351791,5,05,2011,201105,2011,219000000
10107,3.95841561,6,06,2011,201106,2011,211000000
10107,5.38461395,7,07,2011,201107,2011,218000000
10107,-2.33576372,8,08,2011,201108,2011,230000000
10107,-6.42857477,9,09,2011,201109,2011,223000000
10107,6.99075833,10,10,2011,201110,2011,209000000
10107,-3.1918861,11,11,2011,201111,2011,224000000
10107,1.48553234,12,12,2011,201112,2011,215000000
10107,13.751933,1,01,2012,201201,2012,218000000
10107,8.16118866,2,02,2012,201202,2012,248000000
10107,1.6225623,3,03,2012,201203,2012,266000000
10107,-0.744075887,4,04,2012,201204,2012,271000000
10107,-8.19927827,5,05,2012,201205,2012,269000000
10107,4.7961615,6,06,2012,201206,2012,245000000
10107,-3.66133004,7,07,2012,201207,2012,256000000
10107,5.25958762,8,08,2012,201208,2012,247000000
10107,-3.43932323,9,09,2012,201209,2012,258000000
10107,-4.09945995,10,10,2012,201210,2012,251000000
10107,-5.93903661,11,11,2012,201211,2012,240000000
10107,0.355813862,12,12,2012,201212,2012,224000000
10107,2.77165659,1,01,2013,201301,2013,224000000
10107,2.11292692,2,02,2013,201302,2013,230000000
10107,2.89568454,3,03,2013,201303,2013,233000000
10107,15.7140329,4,04,2013,201304,2013,239000000
10107,6.1329402,5,05,2013,201305,2013,276000000
10107,-1.01720151,6,06,2013,201306,2013,291000000
10107,-7.83036053,7,07,2013,201307,2013,288000000
10107,5.62186353,8,08,2013,201308,2013,265000000
10107,-0.359289651,9,09,2013,201309,2013,278000000
10107,6.38521686,10,10,2013,201310,2013,278000000
10107,8.48750845,11,11,2013,201311,2013,296000000
10107,-1.88828018,12,12,2013,201312,2013,318000000
10107,1.14942612,1,01,2014,201401,2014,311000000
10107,1.98203288,2,02,2014,201402,2014,314000000
10107,6.99556321,3,03,2014,201403,2014,318000000
10107,-1.4393758,4,04,2014,201404,2014,339000000
10107,2.02969573,5,05,2014,201405,2014,334000000
10107,1.85638051,6,06,2014,201406,2014,338000000
10107,3.50119695,7,07,2014,201407,2014,344000000
10107,5.90824932,8,08,2014,201408,2014,356000000
10107,2.04710606,9,09,2014,201409,2014,374000000
10107,1.27264913,10,10,2014,201410,2014,383000000
10107,2.49201413,11,11,2014,201411,2014,387000000
10107,-2.84459442,12,12,2014,201412,2014,394000000
10107,-13.0247563,1,01,2015,201501,2015,382000000
10107,9.30692255,2,02,2015,201502,2015,331000000
10107,-7.28620216,3,03,2015,201503,2015,360000000
10107,19.6408823,4,04,2015,201504,2015,330000000
10107,-3.02220155,5,05,2015,201505,2015,393000000
10107,-5.78318201,6,06,2015,201506,2015,379000000
10107,5.77576235,7,07,2015,201507,2015,354000000
10107,-6.14561066,8,08,2015,201508,2015,374000000
10107,1.70036275,9,09,2015,201509,2015,348000000
10107,18.9335778,10,10,2015,201510,2015,353000000
10107,3.93236913,11,11,2015,201511,2015,420000000
10107,2.07911879,12,12,2015,201512,2015,434000000
10107,-0.702954922,1,01,2016,201601,2016,440000000
10107,-6.98856264,2,02,2016,201602,2016,436000000
10107,8.54952484,3,03,2016,201603,2016,402000000
10107,-9.70487148,4,04,2016,201604,2016,435000000
10107,6.99819773,5,05,2016,201605,2016,392000000
10107,-3.45283374,6,06,2016,201606,2016,417000000
10107,10.7680328,7,07,2016,201607,2016,400000000
10107,2.01128926,8,08,2016,201608,2016,442000000
10107,0.243646698,9,09,2016,201609,2016,448000000
10107,4.02777754,10,10,2016,201610,2016,448000000
10107,1.21829128,11,11,2016,201611,2016,466000000
10107,3.11981607,12,12,2016,201612,2016,469000000
10107,4.03926969,1,01,2017,201701,2017,480000000
10107,-0.433104392,2,02,2017,201702,2017,500000000
10107,2.93841995,3,03,2017,201703,2017,494000000
10107,3.94776575,4,04,2017,201704,2017,509000000
10107,2.58544739,5,05,2017,201705,2017,529000000
10107,-1.30297262,6,06,2017,201706,2017,539000000
10107,5.46931177,7,07,2017,201707,2017,531000000
10107,3.38376872,8,08,2017,201708,2017,560000000
10107,-0.374480127,9,09,2017,201709,2017,576000000
10107,11.6659991,10,10,2017,201710,2017,575000000
10107,1.69511642,11,11,2017,201711,2017,642000000
10107,1.62766166,12,12,2017,201712,2017,649000000
10107,11.0708453,1,01,2018,201801,2018,659000000
10107,-0.863072835,2,02,2018,201802,2018,732000000
10107,-2.66609807,3,03,2018,201803,2018,722000000
10107,2.46521328,4,04,2018,201804,2018,702000000
10107,6.13772459,5,05,2018,201805,2018,719000000
10107,-0.232694997,6,06,2018,201806,2018,759000000
10107,7.5752981,7,07,2018,201807,2018,757000000
10107,6.28770739,8,08,2018,201808,2018,813000000
10107,1.81607846,9,09,2018,201809,2018,861000000
10107,-6.61012977,10,10,2018,201810,2018,878000000
10107,4.25054021,11,11,2018,201811,2018,820000000
10107,-8.40472504,12,12,2018,201812,2018,851000000
10107,2.81579271,1,01,2019,201901,2019,780000000
10107,7.71808699,2,02,2019,201902,2019,801000000
10107,5.27537614,3,03,2019,201903,2019,860000000
10107,10.7342742,4,04,2019,201904,2019,904000000
10107,-4.94640544,5,05,2019,201905,2019,1000000000
10107,8.31177756,6,06,2019,201906,2019,948000000
10107,1.72439348,7,07,2019,201907,2019,1020000000
10107,1.50436359,8,08,2019,201908,2019,1040000000
10107,0.848685764,9,09,2019,201909,2019,1050000000
10107,3.12162582,10,10,2019,201910,2019,1060000000
10107,5.94267286,11,11,2019,201911,2019,1090000000
10107,4.17491868,12,12,2019,201912,2019,1150000000
10145,15.0127232,1,01,1980,198001,1980,1415193
10145,-1.32743362,2,02,1980,198002,1980,1627652
10145,-19.4570139,3,03,1980,198003,1980,1829107
10145,6.1797753,4,04,1980,198004,1980,1473217
10145,5.92592582,5,05,1980,198005,1980,1564259
10145,-3.28282826,6,06,1980,198006,1980,1638747
10145,7.04960823,7,07,1980,198007,1980,1626793
10145,4.48780507,8,08,1980,198008,1980,1741475
10145,-2.12264154,9,09,1980,198009,1980,1765748
10145,6.5060243,10,10,1980,198010,1980,1728268
10145,5.9728507,11,11,1980,198011,1980,1840709
10145,-7.75862038,12,12,1980,198012,1980,1932328
10145,-6.54205605,1,01,1981,198101,1981,1791662
10145,7.59999976,2,02,1981,198102,1981,1674450
10145,-1.6431924,3,03,1981,198103,1981,1783289
10145,0.238663494,4,04,1981,198104,1981,1753986
10145,4.47619036,5,05,1981,198105,1981,1758173
10145,-0.691244239,6,06,1981,198106,1981,1816778
10145,-0.232018554,7,07,1981,198107,1981,1807722
10145,-9.34883729,8,08,1981,198108,1981,1803528
10145,-13.506493,9,09,1981,198109,1981,1622005
10145,14.1141146,10,10,1981,198110,1981,1402929
10145,0.210526376,11,11,1981,198111,1981,1600940
10145,-6.64893612,12,12,1981,198112,1981,1593864
10145,-0.284900283,1,01,1982,198201,1982,1480518
10145,-11.1999996,2,02,1982,198202,1982,1476300
10145,-15.0326803,3,03,1982,198203,1982,1290708
10145,4.61538471,4,04,1982,198204,1982,1096680
10145,2.86764707,5,05,1982,198205,1982,1147296
10145,-11.9999997,6,06,1982,198206,1982,1159950
10145,14.0495867,7,07,1982,198207,1982,934543.5
10145,2.82608699,8,08,1982,198208,1982,1065843
10145,-10.7526883,9,09,1982,198209,1982,1077428
10145,10.040161,10,10,1982,198210,1982,1044150
10145,3.94160599,11,11,1982,198211,1982,1148985
10145,-7.5000003,12,12,1982,198212,1982,1174145
10145,6.94980696,1,01,1983,198301,1983,1141219
10145,10.0361012,2,02,1983,198302,1983,1220531
10145,18.6666667,3,03,1983,198303,1983,1321875
10145,2.24719103,4,04,1983,198304,1983,1568625
10145,8.73626396,5,05,1983,198305,1983,1603875
10145,2.55754478,6,06,1983,198306,1983,2420339
10145,4.23940159,7,07,1983,198307,1983,2482240
10145,4.25837338,8,08,1983,198308,1983,2587472
10145,5.10440841,9,09,1983,198309,1983,2856129
10145,-2.20750552,10,10,1983,198310,1983,3001918
10145,-0.496613933,11,11,1983,198311,1983,2935650
10145,2.29357798,12,12,1983,198312,1983,2915369
10145,-5.60538098,1,01,1984,198401,1984,2980339
10145,-6.6983372,2,02,1984,198402,1984,2813280
10145,6.18556701,3,03,1984,198403,1984,2592762
10145,3.64077687,4,04,1984,198404,1984,2753139
10145,-4.94145192,5,05,1984,198405,1984,2853374
10145,-5.24344556,6,06,1984,198406,1984,2676308
10145,-9.09090936,7,07,1984,198407,1984,2535977
10145,19.8260874,8,08,1984,198408,1984,2305434
10145,3.67647074,9,09,1984,198409,1984,2729350
10145,-6.73758835,10,10,1984,198410,1984,2829694
10145,7.07224309,11,11,1984,198411,1984,2639041
10145,-0.719424477,12,12,1984,198412,1984,2789556
10145,13.0434781,1,01,1985,198501,1985,2864501
10145,0.192307658,2,02,1985,198502,1985,3238131
10145,-2.26537213,3,03,1985,198503,1985,3206995
10145,17.8807944,4,04,1985,198504,1985,3134345
10145,-5.4494381,5,05,1985,198505,1985,3694791
10145,2.40240246,6,06,1985,198506,1985,3468820
10145,4.69208211,7,07,1985,198507,1985,3552155
10145,-5.99439777,8,08,1985,198508,1985,3718825
10145,6.92771077,9,09,1985,198509,1985,3458403
10145,-1.12676052,10,10,1985,198510,1985,3608486
10145,6.4387463,11,11,1985,198511,1985,3567827
10145,1.08108111,12,12,1985,198512,1985,3760958
10145,0.534759369,1,01,1986,198601,1986,8190320
10145,10.0000001,2,02,1986,198602,1986,8234118
10145,0.487804879,3,03,1986,198603,1986,8978692
10145,0.728155347,4,04,1986,198604,1986,9022491
10145,-1.7445799,5,05,1986,198605,1986,9088189
10145,-0.828729291,6,06,1986,198606,1986,7927529
10145,-8.07799473,7,07,1986,198607,1986,7912315
10145,0.775757339,8,08,1986,198608,1986,7273159
10145,-1.21580549,9,09,1986,198609,1986,7198191
10145,0.615384616,10,10,1986,198610,1986,7110675
10145,2.62996946,11,11,1986,198611,1986,7154433
10145,-3.31325307,12,12,1986,198612,1986,7263828
10145,17.757009,1,01,1987,198701,1987,6995874
10145,-1.69312172,2,02,1987,198702,1987,8238132
10145,-0.271739135,3,03,1987,198703,1987,8020192
10145,-3.54223438,4,04,1987,198704,1987,7998398
10145,-7.45762736,5,05,1987,198705,1987,7715076
10145,7.71604925,6,06,1987,198706,1987,7061256
10145,0.859598815,7,07,1987,198707,1987,7609247
10145,5.85227273,8,08,1987,198708,1987,7674656
10145,-1.08401086,9,09,1987,198709,1987,8045307
10145,-20.8219185,10,10,1987,198710,1987,7832170
